"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.948605530E-1,-1.496619824E-2,-1.130100712E-2,6.414085161E-3,1.982020031E-2
8.035415530E-1,7.330383174E-3,-8.246680722E-3,7.941247895E-3,1.359432523E-2
8.044675530E-1,7.330383174E-3,-8.246680722E-3,7.941247895E-3,1.359432523E-2
8.127095530E-1,2.076941915E-2,-1.130100712E-2,5.192354787E-3,2.420830605E-2
8.135665530E-1,2.076941915E-2,-1.130100712E-2,5.192354787E-3,2.420830605E-2
8.220315530E-1,2.962696366E-2,-4.886921961E-3,-1.221730490E-3,3.005214813E-2
8.228825530E-1,2.962696366E-2,-4.886921961E-3,-1.221730490E-3,3.005214813E-2
8.315545530E-1,2.993239649E-2,2.748893574E-3,-7.635815535E-3,3.101306909E-2
8.325735530E-1,2.993239649E-2,2.748893574E-3,-7.635815535E-3,3.101306909E-2
8.406525530E-1,2.321287990E-2,1.252273750E-2,-5.497787148E-3,2.694220501E-2
8.415285530E-1,2.321287990E-2,1.252273750E-2,-5.497787148E-3,2.694220501E-2
8.499845530E-1,1.924225502E-2,1.740965992E-2,-3.665191587E-3,2.620675993E-2
8.508095530E-1,1.924225502E-2,1.740965992E-2,-3.665191587E-3,2.620675993E-2
8.593295530E-1,2.229658142E-2,1.191187184E-2,6.108652451E-4,2.528642699E-2
8.601935530E-1,2.229658142E-2,1.191187184E-2,6.108652451E-4,2.528642699E-2
8.686675530E-1,2.443460934E-2,1.191187184E-2,-4.276056774E-3,2.751776673E-2
8.695295530E-1,2.443460934E-2,1.191187184E-2,-4.276056774E-3,2.751776673E-2
8.779935530E-1,3.207042441E-2,-9.468411095E-3,6.108652451E-4,3.344452252E-2
8.788575530E-1,3.207042441E-2,-9.468411095E-3,6.108652451E-4,3.344452252E-2
8.872565530E-1,4.092797264E-2,-8.552113548E-3,2.748893574E-3,4.190219573E-2
8.881155530E-1,4.092797264E-2,-8.552113548E-3,2.748893574E-3,4.190219573E-2
8.965725530E-1,3.756821156E-2,-1.985312067E-2,2.748893574E-3,4.258019887E-2
8.974065530E-1,3.756821156E-2,-1.985312067E-2,2.748893574E-3,4.258019887E-2
9.058975530E-1,2.260201424E-2,-3.481931984E-2,-6.108652451E-4,4.151637314E-2
9.067175530E-1,2.260201424E-2,-3.481931984E-2,-6.108652451E-4,4.151637314E-2
9.152355530E-1,-3.359758761E-3,-6.658431143E-2,-5.497787148E-3,6.689532249E-2
9.160655530E-1,-3.359758761E-3,-6.658431143E-2,-5.497787148E-3,6.689532249E-2
9.245955530E-1,-2.535090782E-2,-6.933320314E-2,-8.552113548E-3,7.431621782E-2
9.254485530E-1,-2.535090782E-2,-6.933320314E-2,-8.552113548E-3,7.431621782E-2
9.338975530E-1,-4.550946131E-2,-5.528330430E-2,3.970623948E-3,7.171555381E-2
9.347735530E-1,-4.550946131E-2,-5.528330430E-2,3.970623948E-3,7.171555381E-2
9.432315530E-1,-6.566801667E-2,-5.803219974E-2,2.504547499E-2,9.114439334E-2
9.441055530E-1,-6.566801667E-2,-5.803219974E-2,2.504547499E-2,9.114439334E-2
9.525745530E-1,-6.658431143E-2,-8.124507964E-2,3.084869497E-2,1.094800232E-1
9.534185530E-1,-6.658431143E-2,-8.124507964E-2,3.084869497E-2,1.094800232E-1
9.618355530E-1,-8.368854225E-2,-9.804387391E-2,1.893682219E-2,1.302880522E-1
9.626875530E-1,-8.368854225E-2,-9.804387391E-2,1.893682219E-2,1.302880522E-1
9.711495530E-1,-1.203404516E-1,-8.399397135E-2,2.351831272E-2,1.486267895E-1
9.719705530E-1,-1.203404516E-1,-8.399397135E-2,2.351831272E-2,1.486267895E-1
9.805765530E-1,-1.340849251E-1,-5.864306539E-2,2.443460934E-2,1.483739410E-1
9.814935530E-1,-1.340849251E-1,-5.864306539E-2,2.443460934E-2,1.483739410E-1
9.900745530E-1,-1.365283877E-1,-4.306599870E-2,2.015855350E-2,1.445719480E-1
9.910515530E-1,-1.365283877E-1,-4.306599870E-2,2.015855350E-2,1.445719480E-1
9.991965530E-1,-1.463022232E-1,-4.856378585E-2,3.604105115E-2,1.583089990E-1
1.000090553E0,-1.463022232E-1,-4.856378585E-2,3.604105115E-2,1.583089990E-1
1.008502553E0,-1.603521258E-1,-6.078109145E-2,3.084869497E-2,1.742377321E-1
1.009361553E0,-1.603521258E-1,-6.078109145E-2,3.084869497E-2,1.742377321E-1
1.017865553E0,-1.618792862E-1,-5.222897977E-2,1.374446787E-2,1.706507545E-1
1.018781553E0,-1.618792862E-1,-5.222897977E-2,1.374446787E-2,1.706507545E-1
1.027137553E0,-1.631010175E-1,-3.237585723E-2,1.710422710E-2,1.671606790E-1
1.028035553E0,-1.631010175E-1,-3.237585723E-2,1.710422710E-2,1.671606790E-1
1.036637553E0,-1.649336219E-1,-2.229658142E-2,1.863138936E-2,1.674734780E-1
1.037613553E0,-1.649336219E-1,-2.229658142E-2,1.863138936E-2,1.674734780E-1
1.045810553E0,-1.594358236E-1,-1.954768784E-2,1.557706390E-2,1.613832050E-1
1.046693553E0,-1.594358236E-1,-1.954768784E-2,1.557706390E-2,1.613832050E-1
1.055181553E0,-1.533271819E-1,-9.162978269E-3,4.886921961E-3,1.536784529E-1
1.056063553E0,-1.533271819E-1,-9.162978269E-3,4.886921961E-3,1.536784529E-1
1.064461553E0,-1.508837193E-1,5.803219974E-3,-7.330383174E-3,1.511731082E-1
1.065334553E0,-1.508837193E-1,5.803219974E-3,-7.330383174E-3,1.511731082E-1
1.073826553E0,-1.432479024E-1,2.504547499E-2,-1.282817032E-2,1.459856134E-1
1.074714553E0,-1.432479024E-1,2.504547499E-2,-1.282817032E-2,1.459856134E-1
1.083141553E0,-1.322523206E-1,2.748893574E-2,-1.435533352E-2,1.358395874E-1
1.084030553E0,-1.322523206E-1,2.748893574E-2,-1.435533352E-2,1.358395874E-1
1.092389553E0,-1.230893433E-1,2.718350291E-2,-2.840523422E-2,1.292160462E-1
1.093243553E0,-1.230893433E-1,2.718350291E-2,-2.840523422E-2,1.292160462E-1
1.101746553E0,-1.237002090E-1,4.306599870E-2,-9.773843922E-3,1.313466786E-1
1.102625553E0,-1.237002090E-1,4.306599870E-2,-9.773843922E-3,1.313466786E-1
1.111060553E0,-1.496619880E-1,4.520402849E-2,1.832595794E-3,1.563504821E-1
1.111959553E0,-1.496619880E-1,4.520402849E-2,1.832595794E-3,1.563504821E-1
1.120595553E0,-1.655444801E-1,1.710422710E-2,1.191187184E-2,1.668514973E-1
1.121577553E0,-1.655444801E-1,1.710422710E-2,1.191187184E-2,1.668514973E-1
1.129697553E0,-1.802052408E-1,-8.552113548E-3,2.596177347E-2,1.822665113E-1
1.130558553E0,-1.802052408E-1,-8.552113548E-3,2.596177347E-2,1.822665113E-1
1.139022553E0,-1.970040351E-1,-2.535090782E-2,4.062253982E-2,2.027398558E-1
1.139857553E0,-1.970040351E-1,-2.535090782E-2,4.062253982E-2,2.027398558E-1
1.148298553E0,-2.021963894E-1,-3.298672289E-2,4.398229718E-2,2.095374579E-1
1.149120553E0,-2.021963894E-1,-3.298672289E-2,4.398229718E-2,2.095374579E-1
1.157862553E0,-2.003637999E-1,-2.412917651E-2,4.428773001E-2,2.066138246E-1
1.158702553E0,-2.003637999E-1,-2.412917651E-2,4.428773001E-2,2.066138246E-1
1.167217553E0,-1.970040351E-1,-5.803219974E-3,5.283984542E-2,2.040497892E-1
1.168098553E0,-1.970040351E-1,-5.803219974E-3,5.283984542E-2,2.040497892E-1
1.176321553E0,-1.930334121E-1,1.374446787E-2,5.528330430E-2,2.012636388E-1
1.177147553E0,-1.930334121E-1,1.374446787E-2,5.528330430E-2,2.012636388E-1
1.185623553E0,-1.875356287E-1,2.596177347E-2,5.009094998E-2,1.958385278E-1
1.186477553E0,-1.875356287E-1,2.596177347E-2,5.009094998E-2,1.958385278E-1
1.194960553E0,-1.994474977E-1,3.817907721E-2,4.489859566E-2,2.079731477E-1
1.195799553E0,-1.994474977E-1,3.817907721E-2,4.489859566E-2,2.079731477E-1
1.204246553E0,-2.064724565E-1,3.970624134E-2,4.001167417E-2,2.140289582E-1
1.205099553E0,-2.064724565E-1,3.970624134E-2,4.001167417E-2,2.140289582E-1
1.213569553E0,-2.058615834E-1,4.184427112E-2,4.245513305E-2,2.143183913E-1
1.214401553E0,-2.058615834E-1,4.184427112E-2,4.245513305E-2,2.143183913E-1
1.222893553E0,-2.098322064E-1,4.337143153E-2,3.207042441E-2,2.166544438E-1
1.223723553E0,-2.098322064E-1,4.337143153E-2,3.207042441E-2,2.166544438E-1
1.232219553E0,-2.333505303E-1,3.848451003E-2,3.084869497E-2,2.385061204E-1
1.233077553E0,-2.333505303E-1,3.848451003E-2,3.084869497E-2,2.385061204E-1
1.241554553E0,-2.474004179E-1,2.779436857E-2,2.657263726E-2,2.503709224E-1
1.242448553E0,-2.474004179E-1,2.779436857E-2,2.657263726E-2,2.503709224E-1
1.251192553E0,-2.406809032E-1,1.893682219E-2,1.252273750E-2,2.417492903E-1
1.252159553E0,-2.406809032E-1,1.893682219E-2,1.252273750E-2,2.417492903E-1
1.260187553E0,-2.318233550E-1,2.565634064E-2,1.007927675E-2,2.334564361E-1
1.261020553E0,-2.318233550E-1,2.565634064E-2,1.007927675E-2,2.334564361E-1
1.269843553E0,-2.388483137E-1,3.390302137E-2,1.099557430E-2,2.414929284E-1
1.270810553E0,-2.388483137E-1,3.390302137E-2,1.099557430E-2,2.414929284E-1
1.278824553E0,-2.528982162E-1,2.748893574E-2,2.138028387E-3,2.543967778E-1
1.279668553E0,-2.528982162E-1,2.748893574E-2,2.138028387E-3,2.543967778E-1
1.288145553E0,-2.562579811E-1,8.552113548E-3,-2.748893574E-3,2.564153816E-1
1.288978553E0,-2.562579811E-1,8.552113548E-3,-2.748893574E-3,2.564153816E-1
1.297536553E0,-2.684752643E-1,2.748893574E-3,9.162978968E-4,2.684909003E-1
1.298403553E0,-2.684752643E-1,2.748893574E-3,9.162978968E-4,2.684909003E-1
1.306797553E0,-2.678644061E-1,1.771509275E-2,8.857546374E-3,2.685956453E-1
1.307663553E0,-2.678644061E-1,1.771509275E-2,8.857546374E-3,2.685956453E-1
1.316148553E0,-2.626720667E-1,1.832595654E-2,9.773843922E-3,2.634919037E-1
1.317010553E0,-2.626720667E-1,1.832595654E-2,9.773843922E-3,2.634919037E-1
1.325455553E0,-2.532036304E-1,-3.054326226E-4,8.857546374E-3,2.533586941E-1
1.326320553E0,-2.532036304E-1,-3.054326226E-4,8.857546374E-3,2.533586941E-1
1.334789553E0,-2.681698501E-1,5.803219974E-3,9.162978269E-3,2.683890945E-1
1.335628553E0,-2.681698501E-1,5.803219974E-3,9.162978269E-3,2.683890945E-1
1.344093553E0,-3.213151097E-1,1.099557430E-2,2.535090782E-2,3.225011177E-1
1.344965553E0,-3.213151097E-1,1.099557430E-2,2.535090782E-2,3.225011177E-1
1.353732553E0,-3.423899710E-1,-1.252273750E-2,4.153883830E-2,3.451277826E-1
1.354641553E0,-3.423899710E-1,-1.252273750E-2,4.153883830E-2,3.451277826E-1
1.362755553E0,-3.689626157E-1,-8.246680722E-3,4.703662544E-2,3.720401372E-1
1.363583553E0,-3.689626157E-1,-8.246680722E-3,4.703662544E-2,3.720401372E-1
1.372077553E0,-4.346306324E-1,1.374446787E-2,6.230825558E-2,4.392892165E-1
1.372969553E0,-4.346306324E-1,1.374446787E-2,6.230825558E-2,4.392892165E-1
1.381424553E0,-4.841107130E-1,-3.115412779E-2,6.658431143E-2,4.896603237E-1
1.382321553E0,-4.841107130E-1,-3.115412779E-2,6.658431143E-2,4.896603237E-1
1.391028553E0,-5.167919993E-1,-6.017022580E-2,7.971791178E-2,5.263547968E-1
1.391951553E0,-5.167919993E-1,-6.017022580E-2,7.971791178E-2,5.263547968E-1
1.400252553E0,-5.442809463E-1,-9.651670605E-2,8.307767659E-2,5.589804320E-1
1.401159553E0,-5.442809463E-1,-9.651670605E-2,8.307767659E-2,5.589804320E-1
1.409483553E0,-5.742133260E-1,-1.337794960E-1,7.147123665E-2,5.939074296E-1
1.410340553E0,-5.742133260E-1,-1.337794960E-1,7.147123665E-2,5.939074296E-1
1.418694553E0,-5.595525503E-1,-1.243110746E-1,7.544185966E-2,5.781381963E-1
1.419534553E0,-5.595525503E-1,-1.243110746E-1,7.544185966E-2,5.781381963E-1
1.428033553E0,-5.485569835E-1,-8.704829961E-2,6.017022580E-2,5.586704097E-1
1.428883553E0,-5.485569835E-1,-8.704829961E-2,6.017022580E-2,5.586704097E-1
1.437331553E0,-5.430592299E-1,-5.833763257E-2,3.726277873E-2,5.474533050E-1
1.438182553E0,-5.430592299E-1,-5.833763257E-2,3.726277873E-2,5.474533050E-1
1.446640553E0,-5.332853794E-1,-2.535090782E-2,3.023782931E-2,5.347432007E-1
1.447489553E0,-5.332853794E-1,-2.535090782E-2,3.023782931E-2,5.347432007E-1
1.455986553E0,-5.308418870E-1,1.832595654E-2,1.435533352E-2,5.313520728E-1
1.456821553E0,-5.308418870E-1,1.832595654E-2,1.435533352E-2,5.313520728E-1
1.465265553E0,-5.201517344E-1,3.726277873E-2,-9.162978968E-4,5.214855521E-1
1.466074553E0,-5.201517344E-1,3.726277873E-2,-9.162978968E-4,5.214855521E-1
1.474601553E0,-4.960225821E-1,4.673119262E-2,-1.649336144E-2,4.984919631E-1
1.475424553E0,-4.960225821E-1,4.673119262E-2,-1.649336144E-2,4.984919631E-1
1.484195553E0,-4.767803252E-1,7.544185966E-2,-2.229658142E-2,4.832267482E-1
1.485109553E0,-4.767803252E-1,7.544185966E-2,-2.229658142E-2,4.832267482E-1
1.493349553E0,-4.776966274E-1,8.155050874E-2,-3.207042441E-2,4.856676491E-1
1.494262553E0,-4.776966274E-1,8.155050874E-2,-3.207042441E-2,4.856676491E-1
1.502849553E0,-5.213735104E-1,5.772676691E-2,-4.245513305E-2,5.262747906E-1
1.503827553E0,-5.213735104E-1,5.772676691E-2,-4.245513305E-2,5.262747906E-1
1.511908553E0,-5.699372888E-1,2.260201424E-2,-3.634648025E-2,5.715421514E-1
1.512735553E0,-5.699372888E-1,2.260201424E-2,-3.634648025E-2,5.715421514E-1
1.521208553E0,-6.337726712E-1,-8.246680722E-3,-2.260201424E-2,6.342291838E-1
1.522019553E0,-6.337726712E-1,-8.246680722E-3,-2.260201424E-2,6.342291838E-1
1.530594553E0,-7.095199823E-1,-4.214970022E-2,-8.857546374E-3,7.108260397E-1
1.531437553E0,-7.095199823E-1,-4.214970022E-2,-8.857546374E-3,7.108260397E-1
1.540087553E0,-7.535023093E-1,-5.742133409E-2,-1.527163084E-3,7.556886078E-1
1.540917553E0,-7.535023093E-1,-5.742133409E-2,-1.527163084E-3,7.556886078E-1
1.549413553E0,-7.712173462E-1,-3.451388702E-2,8.246680722E-3,7.720332967E-1
1.550316553E0,-7.712173462E-1,-3.451388702E-2,8.246680722E-3,7.720332967E-1
1.558700553E0,-7.745771408E-1,-2.474004216E-2,2.229658142E-2,7.752928184E-1
1.559560553E0,-7.745771408E-1,-2.474004216E-2,2.229658142E-2,7.752928184E-1
1.567866553E0,-7.745771408E-1,-2.535090782E-2,2.657263726E-2,7.754473036E-1
1.568694553E0,-7.745771408E-1,-2.535090782E-2,2.657263726E-2,7.754473036E-1
1.577207553E0,-7.547240257E-1,-2.779436857E-2,3.207042441E-2,7.559162613E-1
1.578068553E0,-7.547240257E-1,-2.779436857E-2,3.207042441E-2,7.559162613E-1
1.586488553E0,-7.391469479E-1,-2.901609987E-2,3.481931984E-2,7.405352994E-1
1.587348553E0,-7.391469479E-1,-2.901609987E-2,3.481931984E-2,7.405352994E-1
1.595842553E0,-7.232644558E-1,-2.046398632E-2,3.512475267E-2,7.244059608E-1
1.596672553E0,-7.232644558E-1,-2.046398632E-2,3.512475267E-2,7.244059608E-1
1.605133553E0,-6.933320761E-1,-6.719517522E-3,3.512475267E-2,6.942537489E-1
1.605963553E0,-6.933320761E-1,-6.719517522E-3,3.512475267E-2,6.942537489E-1
1.614538553E0,-6.792821288E-1,2.138028387E-3,3.726277873E-2,6.803067664E-1
1.615419553E0,-6.792821288E-1,2.138028387E-3,3.726277873E-2,6.803067664E-1
1.623828553E0,-6.835582256E-1,9.468411095E-3,2.871066704E-2,6.842264253E-1
1.624722553E0,-6.835582256E-1,9.468411095E-3,2.871066704E-2,6.842264253E-1
1.633329553E0,-6.728680730E-1,2.535090782E-2,2.962696366E-2,6.739969356E-1
1.634318553E0,-6.728680730E-1,2.535090782E-2,2.962696366E-2,6.739969356E-1
